FAKULTA_SP,ROK_NAR,STAT_OBCANSTVI,PSC_BYDL,PSC_CIZI,OBEC_BYDLISTE,OBEC_CIZI,STAT_BYDLISTE,NAZEV_S_SKOLY,STAT_S_SKOLY,ADRESA_S_SKOLY,CIS_OBORU,MATURITA,STRED_SKOLA_CIZI,STRED_SKOLA_CIZI_MISTO,STRED_SKOLA_CIZI_OBOR,VS_SKOLA,NAZEV_VS,STAT_VS,VS_ROK_ABSOL,ROK_PR,CISP_KOD,CZ_NAZEV,FORMA,TYP,PR_NAZEV,PR_OBOR,PR_KOMBINACE,SDRUZENE,KOLO_PRIHLASKY,skupina_oboru,stupen_vzdelani,OKRUH1,OKRUH2
PRF,1999.0,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium Josefa Jungmanna,Česká republika,"Litoměřice, Svojsíkova 1015/1a , 41201",7941K41,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2021.0,2019,B1301,Geografie,P,B,GEO SV,,GEO SV,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,SV
PRF,1999.0,Česká republika,0,,nevyplněno,,Česká republika,gymnázia,Česká republika,,7941K401,2019,,,,,,,2019.0,2019,B1301,Geografie,P,B,GEO SV,,GEO SV,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,SV
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium,Česká republika,"Děčín, Komenského nám. 340/4 , 40502",7941K41,2013,,,,,,,,2019,B1301,Geografie,P,B,GEO SV,,GEO SV,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,SV
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Obchodní akademie,Česká republika,"Praha 3 - Vinohrady, U vinohradského hřbitova 2471/3 , 13000",6341M02,2014,,,,POLICEJNI AKADEMIE CESKE REPUBLIKY,POLICEJNI AKADEMIE CESKE REPUBLIKY,Česká republika,2017.0,2019,B1301,Geografie,P,B,GEO SV,,GEO SV,,1,Ekonomika a administrativa,Úplné střední odborné vzdělání s maturitou (bez vyučení),GEO,SV
PRF,1991.0,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium,Česká republika,"Ústí nad Labem, Jateční 243/22 , 40001",7941K401,2010,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2020.0,2019,B1301,Geografie,P,B,GEO SV,,GEO SV,,2,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,SV
PRF,2000.0,Česká republika,0,,nevyplněno,,Česká republika,OA a jazyková škola s právem SJZ,Česká republika,"Ústí nad Labem, Pařížská 1670/15 , 40001",7842M02,2019,,,,,,,,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),GEO,TV
PRF,,Česká republika,0,,nevyplněno,,Česká republika,"Gymnázium, příspěvková organizace",Česká republika,"Česká Lípa, Žitavská 2969 , 47006",7941K41,2019,,,,,,,,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,TV
PRF,2000.0,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium,Česká republika,"Děčín, Komenského nám. 340/4 , 40502",7941K41,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2020.0,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,TV
PRF,1998.0,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium a Střední odborná škola,Česká republika,"Podbořany, Kpt. Jaroše 862 , 44101",6441L51,2019,,,,,,,,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,"Podnikání v oborech, odvětví",Úplné střední odborné vzdělání s odborným výcvikem a maturitou,GEO,TV
PRF,1999.0,Česká republika,40011,,Ústí nad Labem,,Česká republika,OA a jazyková škola s právem SJZ,Česká republika,"Ústí nad Labem, Pařížská 1670/15 , 40001",7842M002,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),GEO,TV
PRF,2000.0,Česká republika,40331,,Ústí nad Labem,,Česká republika,Gymnázium,Česká republika,"Ústí nad Labem, Jateční 243/22 , 40001",7941K41,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,TV
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium Václava Hlavatého,Česká republika,"Louny, Poděbradova 661 , 44001",7941K41,2019,,,,,,,,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,TV
PRF,2000.0,Česká republika,0,,nevyplněno,,Česká republika,"SŠ pedagogická, hotelnictví a služeb",Česká republika,"Litoměřice, Komenského 754/3 , 41201",7842M03,2019,,,,,,,,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),GEO,TV
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium,Česká republika,"Ústí nad Labem, Jateční 243/22 , 40001",7941K41,2019,,,,,,,,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,TV
PRF,1999.0,Česká republika,40007,,Ústí nad Labem,,Česká republika,Gymnázium,Česká republika,"Ústí nad Labem, Jateční 243/22 , 40001",7941K61,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,TV
PRF,1999.0,Česká republika,40323,,Velké Březno,,Česká republika,Gymnázium a SOŠ dr. Václava Šmejkala,Česká republika,"Ústí nad Labem, Stavbařů 2857/5 , 40011",7941K41,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,TV
PRF,2000.0,Česká republika,41705,,Osek,,Česká republika,"Gymnázium Dr. A. Randy, přísp. org.",Česká republika,"Jablonec nad Nisou, Dr. Randy 4096/13 , 46601",7942K81,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,TV
PRF,2000.0,Česká republika,35801,,Bublava,,Česká republika,"Střední pedagog. škola, gymnázium a VOŠ",Česká republika,"Karlovy Vary, Lidická 455/40 , 36001",7842M003,2019,,,,,,,,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),GEO,TV
PRF,,Česká republika,0,,nevyplněno,,Česká republika,"VOŠ ped. a soc., SOŠ ped. a Gymnázium",Česká republika,"Praha 6 - Dejvice, Evropská 330/33 , 16623",7842M03,2019,,,,,,,,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),GEO,TV
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Městské gymnázium a Základní škola,Česká republika,"Jirkov, Krušnohorská 1675 , 43111",7941K41,2019,,,,,,,,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,TV
PRF,,Česká republika,0,,nevyplněno,,Česká republika,SPŠ stavební a Obchodní akademie,Česká republika,"Kadaň, Komenského 562 , 43201",6341M02,2019,,,,,,,,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,Ekonomika a administrativa,Úplné střední odborné vzdělání s maturitou (bez vyučení),GEO,TV
PRF,,Česká republika,0,,nevyplněno,,Česká republika,gymnázia,Česká republika,,7941K41,2019,,,,,,,,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,TV
PRF,,Česká republika,0,,nevyplněno,,Česká republika,"Střední pedagog. škola, gymnázium a VOŠ",Česká republika,"Karlovy Vary, Lidická 455/40 , 36001",7941K41,2019,,,,,,,,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,TV
PRF,1999.0,Česká republika,36301,,Ostrov,,Česká republika,SOŠ,Česká republika,,7842M03,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),GEO,TV
PRF,,Česká republika,0,,nevyplněno,,Česká republika,"Gymnázium, SOŠ a VOŠ",Česká republika,"Nový Bydžov, Komenského 77 , 50401",7941K601,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,TV
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium Josefa Jungmanna,Česká republika,"Litoměřice, Svojsíkova 1015/1a , 41201",7941K41,2019,,,,,,,,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,TV
PRF,1999.0,Česká republika,40502,,Děčín,,Česká republika,Gymnázium,Česká republika,"Děčín, Komenského nám. 340/4 , 40502",7941K41,2018,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,TV
PRF,1999.0,Česká republika,40502,,Děčín,,Česká republika,Gymnázium,Česká republika,"Děčín, Komenského nám. 340/4 , 40502",7941K41,2018,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,TV
PRF,1998.0,Česká republika,41752,,Hostomice,,Česká republika,Střední odborná škola,Česká republika,"Ústí nad Labem, Keplerova 7 , 40007",6542M02,2018,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,"Gastronomie, hotelnictví a turismus",Úplné střední odborné vzdělání s maturitou (bez vyučení),GEO,TV
PRF,,Česká republika,0,,nevyplněno,,Česká republika,"Hotelová škola, Obchodní akademie a SPŠ",Česká republika,"Teplice, Benešovo náměstí 604/1 , 41501",6542M01,2017,,,,,,,,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,"Gastronomie, hotelnictví a turismus",Úplné střední odborné vzdělání s maturitou (bez vyučení),GEO,TV
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium Františka Palackého,Česká republika,"Neratovice, Masarykova 450/14 , 27711",7941K81,2017,,,,,,,,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,TV
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Městské gymnázium a Základní škola,Česká republika,"Jirkov, Krušnohorská 1675 , 43111",7941K41,2018,,,,,,,,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,TV
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium Sokolov a Krajské vzděl.centr.,Česká republika,"Sokolov, Husitská 2053 , 35601",7941K41,2019,,,,,,,,2019,B1301,Geografie,P,B,GEO TV,,GEO TV,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,TV
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium,Česká republika,"Chomutov, Mostecká 3000 , 43001",7941K41,2019,,,,,,,,2019,B1301,Geografie,P,B,,1301R005 - GEO,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,2000.0,Česká republika,40011,,Ústí nad Labem,,Česká republika,Gymnázium a SOŠ dr. Václava Šmejkala,Česká republika,"Ústí nad Labem, Stavbařů 2857/5 , 40011",7941K41,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2019,B1301,Geografie,P,B,,1301R005 - GEO,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium,Česká republika,"Kadaň, 5. května 620 , 43201",7941K41,2019,,,,,,,,2019,B1301,Geografie,P,B,,1301R005 - GEO,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium T. G. Masaryka,Česká republika,"Litvínov, Studentská 640 , 43601",7941K41,2017,,,,ZAPADOCESKA UNIVERZITA V PLZNI,ZAPADOCESKA UNIVERZITA V PLZNI,Česká republika,,2019,B1301,Geografie,P,B,,1301R005 - GEO,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium Ostrov,Česká republika,"Ostrov, Studentská 1205 , 36301",7941K41,2019,,,,,,,,2019,B1301,Geografie,P,B,,1301R005 - GEO,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,,Česká republika,0,,nevyplněno,,Česká republika,"SŠ elektr.a spojů,příspěvková organizace",Česká republika,"Ústí nad Labem - Stříbrníky, Výstupní 2 , 40011",1820M01,2014,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2018.0,2019,B1301,Geografie,P,B,,1301R005 - GEO,,,1,Informatické obory,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium,Česká republika,"Ústí nad Labem, Jateční 243/22 , 40001",7941K801,2014,,,,ZAPADOCESKA UNIVERZITA V PLZNI,ZAPADOCESKA UNIVERZITA V PLZNI,Česká republika,2019.0,2019,B1301,Geografie,P,B,,1301R005 - GEO,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,1994.0,Česká republika,0,,nevyplněno,,Česká republika,Střední průmyslová škola stavební,Česká republika,"Plzeň, Chodské náměstí 1585/2 , 30100",3646M001,2017,,,,,,,,2019,B1301,Geografie,P,B,,1301R005 - GEO,,,1,"Stavebnictví, geodézie a kartografie",Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Krkonošské gymnázium a SOŠ,Česká republika,"Vrchlabí, Komenského 586 , 54301",7941K41,2013,,,,,,,,2019,B1301,Geografie,P,B,,1301R005 - GEO,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,1999.0,Česká republika,40011,,Ústí nad Labem,,Česká republika,Gymnázium a SOŠ dr. Václava Šmejkala,Česká republika,"Ústí nad Labem, Stavbařů 2857/5 , 40011",7941K81,2018,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2019,B1301,Geografie,P,B,,1301R005 - GEO,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Podkrušnohorské gymnázium,Česká republika,"Most, Čsl. armády 1530/29 , 43401",7941K401,2014,,,,,,,,2019,B1301,Geografie,P,B,,1301R005 - GEO,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Církevní gymnázium,Česká republika,"Kutná Hora, Jiřího z Poděbrad 288/13 , 28401",7941K801,2018,,,,,,,,2019,B1301,Geografie,P,B,,1301R005 - GEO,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium Josefa Jungmanna,Česká republika,"Litoměřice, Svojsíkova 1015/1a , 41201",7941K41,2019,,,,,,,,2019,B1301,Geografie,P,B,,1301R005 - GEO,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,,Česká republika,0,,nevyplněno,,Česká republika,"Gymn.I.Olbrachta, příspěvková organizace",Česká republika,"Semily, Nad Špejcharem 574 , 51301",7941K41,2019,,,,,,,,2019,B1301,Geografie,P,B,,1301R005 - GEO,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,2000.0,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium,Česká republika,"Děčín, Komenského nám. 340/4 , 40502",7941K41,2019,,,,,,,,2019,B1301,Geografie,P,B,,1301R005 - GEO,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium,Česká republika,"Děčín, Komenského nám. 340/4 , 40502",7941K41,2019,,,,,,,,2019,B1301,Geografie,P,B,,1301R005 - GEO,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,1999.0,Česká republika,40502,,Děčín,,Česká republika,Gymnázium,Česká republika,"Děčín, Komenského nám. 340/4 , 40502",7941K41,2018,,,,,,,,2019,B1301,Geografie,P,B,,1301R005 - GEO,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,2000.0,Česká republika,0,,nevyplněno,,Česká republika,Soukr.SŠ pro marketing a ek.pod. s.r.o.,Česká republika,"Most, Eduarda Basse 1142/9 , 43401",6341M02,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2021.0,2019,B1301,Geografie,P,B,,1301R005 - GEO,,,1,Ekonomika a administrativa,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium J. S. Machara,Česká republika,"Brandýs nad Labem-Stará Boleslav, Královická 668/23 , 25001",7941K41,2019,,,,,,,,2019,B1301,Geografie,P,B,,1301R005 - GEO,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium Ostrov,Česká republika,"Ostrov, Studentská 1205 , 36301",7941K801,2019,,,,,,,,2019,B1301,Geografie,P,B,,1301R005 - GEO,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,1999.0,Česká republika,0,,nevyplněno,,Česká republika,"Evropská OA, příspěvková organizace",Česká republika,"Děčín, Komenského nám. 520/2 , 40502",6341M02,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2020.0,2019,B1301,Geografie,P,B,,1301R005 - GEO,,,1,Ekonomika a administrativa,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,1976.0,Česká republika,35734,,Nové Sedlo,,Česká republika,Střední odborné učiliště obchodní,Česká republika,"Karlovy Vary, Ondřejská 56 , 36021",6641L501,1996,,,,,,,2012.0,2019,B1301,Geografie,P,B,,1301R005 - GEO,,,1,Obchod,Úplné střední odborné vzdělání s odborným výcvikem a maturitou,,
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium Josefa Ressela,Česká republika,"Chrudim, Olbrachtova 291 , 53701",7941K41,2013,,,,,,,,2019,B1301,Geografie,P,B,,1301R005 - GEO,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
